Time	Iteration	Average Reward	StdReward	MaxReward	MinReward	r_comm1	r_rad1	Throughput1	Average Throughput	SINR1	SINR_av	Num Transmits 1	Average Num Transmits	Reward1	StdReward1	MaxReward1	MinReward1	Reward2	StdReward2	MaxReward2	MinReward2	Reward3	StdReward3	MaxReward3	MinReward3	Reward4	StdReward4	MaxReward4	MinReward4	Reward5	StdReward5	MaxReward5	MinReward5	Reward6	StdReward6	MaxReward6	MinReward6	Reward7	StdReward7	MaxReward7	MinReward7	Reward8	StdReward8	MaxReward8	MinReward8	TimestepsThisBatch	TimestepsSoFar	Loss 	Policy Gradient Loss 	Clip Fraction 	KL Divergence 	Value Loss 	Entropy Loss 
263.6038336753845	22	-3968.716	362.5912	-3102.7664	-4634.3423	1878.8678023371886	951.8957037728678	7.631666666666667	7.435	1605213461.9963367	1946218182.807842	0.0675	0.08791666666666666	-3832.4954	519.6799	-3102.7664	-4273.006	-3952.1394	329.04678	-3513.8423	-4306.6743	-4212.709	328.19168	-3833.8635	-4634.3423	-3935.2078	266.52377	-3658.0295	-4295.0015	-4104.748	243.34543	-3881.5793	-4443.2075	-4080.1638	354.93765	-3622.5408	-4487.6006	-3951.2158	221.45493	-3772.7158	-4263.326	-3681.0496	258.81558	-3380.0034	-4011.8687	1200	27600	110.41140747070312	-5.014240755940591e-08	0.0	0.0	220.88026428222656	2.8850889205932617
274.9176414012909	23	-3748.3591	467.50436	-3049.6516	-4773.6387	2086.4753884595393	916.1966205510017	8.854166666666666	7.860104166666667	2056296067.7761595	2427104078.3211994	0.13249999999999998	0.10125	-3410.6943	240.02936	-3071.346	-3587.653	-3185.8203	150.78902	-3049.6516	-3396.0298	-3862.341	216.00673	-3691.2085	-4167.0503	-4111.239	475.00708	-3683.254	-4773.6387	-3310.112	129.4704	-3179.397	-3486.5059	-4216.8926	190.75609	-3955.851	-4406.3613	-4005.9285	458.93912	-3422.5334	-4543.9497	-3883.845	246.25531	-3536.1433	-4074.727	1200	28800	110.3438491821289	7.224579690046085e-08	0.0	0.0	220.74513244628906	2.885084867477417
286.4119689464569	24	-3822.1794	403.74588	-2797.7517	-4631.9146	1665.3852210914076	942.5915311087806	7.491666666666667	7.689270833333334	3025892612.9539695	2386589334.721706	0.07833333333333334	0.10052083333333334	-3990.1516	273.98932	-3762.6692	-4375.5435	-3954.3733	322.645	-3619.454	-4390.201	-3966.9065	517.71106	-3369.1472	-4631.9146	-3759.0742	505.32886	-3057.7505	-4228.667	-3758.1755	100.58038	-3615.934	-3829.703	-3609.175	576.08496	-2797.7517	-4078.1724	-3590.7686	134.96574	-3475.5117	-3780.1562	-3948.8113	227.2789	-3717.1125	-4257.5864	1200	30000	111.38542938232422	-1.1228024732190534e-07	0.0	0.0	222.82827758789062	2.885040521621704
298.2513735294342	25	-3971.427	319.48068	-3313.0212	-4619.6826	1876.0065699918905	959.0297393753045	7.976666666666667	7.420729166666668	1827703347.543319	1920049926.9097183	0.0725	0.08072916666666667	-3878.1582	132.86278	-3774.8193	-4065.7307	-3978.5886	533.7229	-3313.0212	-4619.6826	-4003.5164	197.05199	-3837.4966	-4280.362	-3927.7825	130.93639	-3830.8545	-4112.8857	-3781.9102	487.52798	-3386.21	-4468.73	-4031.4143	327.06836	-3795.588	-4493.9287	-4087.0361	178.48619	-3834.628	-4215.127	-4083.0117	67.272095	-3987.8745	-4130.673	1200	31200	110.99394989013672	-7.785856581676853e-08	0.0	0.0	222.04531860351562	2.885011672973633
309.97309374809265	26	-3857.1914	362.20877	-3151.5942	-4751.232	1719.5721429211317	942.7786357700164	7.234166666666667	7.647291666666667	2087714597.498555	2079446432.261061	0.09500000000000001	0.09604166666666668	-3937.086	201.95831	-3653.3794	-4107.464	-3648.9512	397.66153	-3151.5942	-4124.96	-3944.6738	137.18517	-3847.6577	-4138.683	-3811.0566	212.24594	-3528.6665	-4040.3674	-3662.332	89.77233	-3535.382	-3726.992	-4076.9004	416.87454	-3509.5967	-4499.482	-3490.4875	133.46729	-3308.737	-3625.4685	-4286.0444	350.65274	-3904.6675	-4751.232	1200	32400	112.51107788085938	-1.4901161415892261e-09	0.0	0.0	225.07955932617188	2.8849942684173584
321.5681529045105	27	-3990.4119	480.21283	-3211.339	-5057.129	1611.9792197624874	942.7820974607821	6.970833333333334	7.348541666666667	1893786467.3221257	1942987147.2619202	0.08083333333333334	0.08989583333333334	-4044.7004	477.69583	-3419.4895	-4578.944	-3868.5266	424.67664	-3455.423	-4452.6157	-4119.392	267.48642	-3883.7678	-4493.4937	-4005.8057	697.4907	-3240.991	-4927.6885	-3655.6086	318.0124	-3211.339	-3938.292	-3967.3047	183.94427	-3812.897	-4225.815	-3999.9678	187.36432	-3797.09	-4249.016	-4261.989	697.8738	-3358.1028	-5057.129	1200	33600	111.90403747558594	-1.6571332750459078e-08	0.0	0.0	223.86546325683594	2.8849592208862305
333.37763500213623	28	-3919.3235	297.69458	-3108.3843	-4377.44	1797.6252659031463	949.0661137025212	7.4975	7.3596875	1793395884.9732695	2139883560.047514	0.07	0.08177083333333333	-3896.7578	221.86176	-3662.243	-4194.5312	-3810.3357	100.18531	-3674.0002	-3911.8972	-4008.1729	98.55995	-3933.2012	-4147.421	-3751.2825	283.9722	-3352.7866	-3993.6719	-3884.3894	550.0683	-3108.3843	-4319.558	-4030.8093	269.74884	-3682.9463	-4340.351	-4023.7434	40.814053	-3968.7473	-4066.4155	-3949.0974	329.23856	-3576.847	-4377.44	1200	34800	108.8294677734375	4.728635261130876e-08	0.0	0.0	217.71630859375	2.8849480152130127
345.0185720920563	29	-4094.5378	262.5407	-3379.2964	-4488.0996	1609.918656097924	946.82899283277	7.135833333333333	7.2825	2041329053.689378	1969693107.2644265	0.08749999999999998	0.08062499999999999	-4071.0427	132.86711	-3941.3064	-4253.626	-3998.494	229.62793	-3706.6072	-4267.7056	-3985.8699	111.006	-3860.2273	-4130.2017	-3887.4016	361.32846	-3379.2964	-4188.455	-4451.2817	26.090673	-4430.767	-4488.0996	-4231.605	270.97906	-3848.9841	-4441.503	-4085.039	190.26282	-3909.8147	-4349.4907	-4045.5676	121.716286	-3887.382	-4183.442	1200	36000	112.29094696044922	-4.7683716530855236e-08	0.0	0.0	224.63925170898438	2.8849294185638428
356.74627780914307	30	-4024.6934	356.65158	-3470.4822	-4863.719	1451.0794871961273	959.8659119729424	6.321666666666666	7.0859375	1665726420.0277612	1867658329.6254559	0.050833333333333335	0.08312499999999999	-4308.1045	77.724106	-4240.6104	-4416.9844	-4143.2026	337.46384	-3852.7659	-4616.381	-4002.3672	290.82568	-3686.3298	-4388.3325	-4006.3428	115.6072	-3909.2122	-4168.802	-3885.6523	40.505257	-3849.1528	-3942.1365	-3638.6667	201.26498	-3470.4822	-3921.6228	-3842.119	287.86447	-3535.2163	-4227.21	-4371.0933	507.78366	-3672.2805	-4863.719	1200	37200	110.49664306640625	-1.5546877563110684e-08	0.0	0.0	221.05064392089844	2.8848788738250732
368.4610118865967	31	-3883.3586	297.7311	-3220.4233	-4761.5757	1817.785571162993	941.1732743828414	7.3183333333333325	7.421145833333334	1758098312.6575978	1919705868.6089437	0.09916666666666668	0.08666666666666667	-3829.2424	177.2322	-3581.2324	-3984.6338	-4059.0842	508.52533	-3574.5103	-4761.5757	-3911.8113	285.95798	-3569.0652	-4269.0654	-3851.9365	127.74996	-3678.0305	-3981.2878	-3851.3948	142.93118	-3659.0352	-4001.3547	-3715.8203	374.24747	-3220.4233	-4124.851	-3889.9707	225.032	-3579.6553	-4106.2627	-3957.6113	199.1646	-3725.524	-4211.863	1200	38400	111.08692932128906	-5.8685738935082554e-08	0.0	0.0	222.231201171875	2.8848838806152344
