Time	Iteration	Average Reward	StdReward	MaxReward	MinReward	r_comm1	r_rad1	Throughput1	Average Throughput	SINR1	SINR_av	Num Transmits 1	Average Num Transmits	Reward1	StdReward1	MaxReward1	MinReward1	Reward2	StdReward2	MaxReward2	MinReward2	Reward3	StdReward3	MaxReward3	MinReward3	Reward4	StdReward4	MaxReward4	MinReward4	Reward5	StdReward5	MaxReward5	MinReward5	Reward6	StdReward6	MaxReward6	MinReward6	Reward7	StdReward7	MaxReward7	MinReward7	Reward8	StdReward8	MaxReward8	MinReward8	TimestepsThisBatch	TimestepsSoFar
178.37419199943542	20	-3014.4666	329.95944	-2335.388	-3741.8003	1450.333775944742	767.6427951379359	6.357500000000001	6.954375	615776.0235730482	19638896.496311035	0.07166666666666667	0.07041666666666667	-3155.5186	331.80072	-2897.1743	-3623.927	-3119.445	149.35689	-2942.5415	-3307.8472	-2730.736	315.73026	-2335.388	-3108.1414	-2638.9314	164.702	-2476.0942	-2864.583	-3109.4329	150.44267	-2904.619	-3261.7188	-3095.8508	335.9874	-2622.0916	-3364.2783	-2919.4463	64.139694	-2836.0457	-2992.0352	-3346.3718	291.31094	-3048.5562	-3741.8003	1200	25200
186.91177463531494	21	-2943.7463	292.1234	-2360.093	-3531.2156	1324.3367798237566	750.8800529032119	6.405	6.967604166666667	1292343.4064420536	7295584.641667686	0.08583333333333333	0.0721875	-3180.9375	142.71379	-3051.4575	-3379.756	-3133.1125	229.75385	-2970.4182	-3458.0334	-3001.6052	180.38281	-2847.277	-3254.6785	-2716.22	278.19357	-2360.093	-3039.0857	-2939.1736	232.78604	-2616.2444	-3156.0598	-2965.7776	168.03645	-2747.3289	-3156.0234	-2939.511	437.54913	-2486.8525	-3531.2156	-2673.633	70.77999	-2622.8167	-2773.7273	1200	26400
195.09834575653076	22	-2939.551	345.255	-2442.915	-3663.168	1651.4956347436998	741.5019730494943	7.884999999999999	7.19	16779423.95818906	10847773.826373754	0.0825	0.0715625	-2797.5127	144.4841	-2624.2253	-2977.9226	-3186.3196	296.94168	-2867.7693	-3582.567	-2812.14	253.98943	-2498.3096	-3120.3787	-2633.8738	145.7772	-2442.915	-2796.6404	-3099.265	240.01517	-2761.0076	-3292.837	-2964.8254	494.5354	-2582.6973	-3663.168	-2999.572	389.87094	-2693.0913	-3549.7395	-3022.8992	277.82397	-2818.2134	-3415.6848	1200	27600
204.11986303329468	23	-2965.9778	268.81168	-2438.1814	-3338.5674	1577.6855915815265	748.6960690784999	6.94	6.962083333333333	4897931.501409387	3182368.6763123777	0.06833333333333334	0.06322916666666667	-2914.486	337.39093	-2438.1814	-3177.1199	-3195.2703	118.02401	-3049.5005	-3338.5674	-2819.166	189.88155	-2551.1428	-2967.502	-2933.6711	322.86136	-2481.6553	-3215.5403	-2639.7686	86.33334	-2519.5278	-2718.2412	-2871.0803	71.72815	-2778.163	-2952.7834	-3162.112	89.6896	-3048.718	-3268.0298	-3192.2693	80.374794	-3086.334	-3280.9224	1200	28800
212.65066480636597	24	-2966.071	311.90512	-2020.6187	-3500.1655	1350.5392806006012	712.8664799312	6.609166666666667	6.931562499999999	2089609.8189854932	13444962.361612482	0.0575	0.06895833333333333	-2926.656	124.706856	-2761.5674	-3062.9314	-3028.0605	76.59862	-2944.0115	-3129.2698	-3011.2734	117.1511	-2850.0996	-3125.0845	-3226.97	265.8251	-2866.726	-3500.1655	-2968.164	247.0871	-2667.7612	-3272.951	-2807.5813	398.39417	-2313.2292	-3288.8276	-3112.4287	161.16998	-2890.8284	-3269.42	-2647.4363	450.71756	-2020.6187	-3061.0657	1200	30000
221.11117935180664	25	-2860.6238	279.46506	-2201.7305	-3523.0544	1666.142280388899	742.6592179245664	7.9375	7.311145833333334	1536508.9944826725	6560915.626867401	0.07666666666666667	0.066875	-2789.8105	163.91348	-2614.963	-3009.0398	-2766.8542	23.886312	-2738.735	-2797.1255	-3449.6318	61.184223	-3373.2708	-3523.0544	-2872.7654	57.889397	-2814.1812	-2951.582	-2577.4724	265.71118	-2201.7305	-2769.479	-2822.216	180.32288	-2658.4622	-3073.3945	-2837.8098	187.78616	-2616.3562	-3075.4783	-2768.4297	18.311722	-2744.0496	-2788.182	1200	31200
229.77408528327942	26	-3053.7852	236.59743	-2651.2087	-3602.589	1532.2264256077895	749.7228080281398	6.990833333333334	6.8379166666666675	51710870.53926432	12951497.531897461	0.06166666666666667	0.068125	-2966.1047	89.910866	-2868.4155	-3085.4375	-2820.8162	136.06201	-2651.2087	-2984.3237	-3203.5525	283.86188	-2966.0398	-3602.589	-2903.8782	183.6988	-2698.484	-3144.3352	-3078.9219	253.47449	-2722.7856	-3292.3342	-3085.6992	114.43939	-2933.2603	-3208.9966	-3196.337	281.55783	-2800.2417	-3429.6506	-3174.9714	82.246735	-3072.4966	-3273.8635	1200	32400
238.37938952445984	27	-3015.1133	172.06407	-2715.3108	-3377.0684	1620.4563682461558	767.8333614899385	6.978333333333333	6.985625	137419554.48462445	19965298.197564796	0.06666666666666667	0.069375	-2986.5398	124.69436	-2888.4731	-3162.499	-3098.7559	43.297295	-3037.7502	-3133.8113	-3058.9797	225.76361	-2876.0916	-3377.0684	-3099.885	126.75314	-2925.4758	-3222.9446	-2898.623	234.34421	-2715.3108	-3229.3887	-3042.1804	208.81621	-2746.906	-3193.8406	-2987.364	62.052742	-2908.98	-3060.7288	-2948.5789	116.59751	-2785.8433	-3052.976	1200	33600
246.83037757873535	28	-2789.05	315.91974	-2247.142	-3475.2236	1455.430968022487	725.7093710286053	6.5825000000000005	7.3159374999999995	18298302.252981205	10673457.083909867	0.08333333333333333	0.07177083333333333	-2898.821	346.44833	-2411.1392	-3183.4602	-2668.1814	145.05528	-2470.6882	-2814.9788	-2906.3418	157.96474	-2728.5986	-3112.409	-2587.1384	218.41171	-2292.271	-2814.2305	-2632.113	134.26973	-2509.6133	-2819.0127	-3235.006	228.92305	-2926.9338	-3475.2236	-2768.4395	333.0508	-2300.7498	-3050.5955	-2616.358	261.57846	-2247.142	-2820.8318	1200	34800
255.5571608543396	29	-2938.338	355.78625	-2166.646	-3675.262	1407.284917358039	735.5956278209941	6.5058333333333325	6.97	1654648.7537641944	15830709.012350231	0.09583333333333333	0.06552083333333333	-3006.2844	155.44989	-2801.6558	-3178.1855	-3026.452	128.85266	-2889.606	-3199.0833	-2910.2332	322.09824	-2535.0574	-3321.5469	-3195.1575	85.89732	-3081.0725	-3288.3384	-2612.3193	370.33923	-2166.646	-3073.3958	-2914.528	253.43965	-2616.898	-3236.2874	-2684.1743	141.56528	-2513.3054	-2859.9634	-3157.554	583.7099	-2341.87	-3675.262	1200	36000
