Time	Iteration	Average Reward	StdReward	MaxReward	MinReward	r_comm1	r_rad1	Throughput1	Average Throughput	SINR1	SINR_av	Num Transmits 1	Average Num Transmits	Reward1	StdReward1	MaxReward1	MinReward1	Reward2	StdReward2	MaxReward2	MinReward2	Reward3	StdReward3	MaxReward3	MinReward3	Reward4	StdReward4	MaxReward4	MinReward4	Reward5	StdReward5	MaxReward5	MinReward5	Reward6	StdReward6	MaxReward6	MinReward6	Reward7	StdReward7	MaxReward7	MinReward7	Reward8	StdReward8	MaxReward8	MinReward8	TimestepsThisBatch	TimestepsSoFar	Loss 1	Policy Gradient Loss 1	KL Divergence 1	Value Loss 1	Entropy Loss 1
3521.8608515262604	226	-3466.8937606811523	1940.5970025892277	2744.8271484375	-5166.140625	9243.399999999972	966.5881443279129	39.20449999999986	11.866312499999978	243.77154848044876	246.46556167862292	0.6199999999999999	0.2809375	1510.6945434570312	649.4021403970215	2744.8271484375	919.0236206054688	-4273.7498046875	382.2818897929685	-3679.2568359375	-4765.26171875	-4024.572119140625	335.35544993729945	-3460.214111328125	-4359.32421875	-4078.35751953125	483.8279621535978	-3393.033935546875	-4717.2109375	-4155.505322265625	510.30803068719547	-3536.85205078125	-4817.203125	-4249.91376953125	407.3745593104125	-3716.19287109375	-4849.724609375	-4347.06357421875	581.1001782640016	-3524.737060546875	-5166.140625	-4116.68251953125	228.79486189229803	-3782.1396484375	-4445.7939453125	2000	454000	1940.7380837440492	-2.7091286941560712e-08	0.0	3881.4761674880983	1.3175279873281487e-06
3538.6149439811707	227	-3364.1860534667967	1769.8602224167755	2747.677001953125	-4721.1298828125	9134.599999999968	1008.5843982164264	40.967499999999845	12.340124999999972	246.2121512999908	265.87003112618606	0.591	0.27287500000000003	1065.924560546875	1265.964649956257	2747.677001953125	-979.2545166015625	-3651.826513671875	409.05214306564085	-3242.617431640625	-4386.134765625	-4244.32294921875	375.8380209106525	-3685.447265625	-4721.1298828125	-3952.7072265625	209.1730023955267	-3550.37890625	-4136.9736328125	-4040.48369140625	258.7773014715122	-3621.43408203125	-4410.966796875	-4124.6759765625	428.2712300810557	-3470.1396484375	-4630.42236328125	-3978.112548828125	354.436896513168	-3459.33837890625	-4510.44384765625	-3987.28408203125	312.63551201863413	-3639.031494140625	-4481.1455078125	2000	456000	2067.512554836273	-5.484997154858729e-07	1.4435499906539917e-08	4135.025109672546	1.3325136156286475e-05
3554.456949234009	228	-3524.1785453796388	1731.420376407685	2523.913818359375	-4682.45068359375	8912.399999999954	1009.8947885112532	40.454499999999825	11.900687499999972	235.70173521298003	242.04667088117503	0.651	0.29256249999999995	833.2414123535157	1076.1075075869007	2523.913818359375	-781.9786987304688	-4262.231298828125	221.3384841411908	-3991.03564453125	-4546.3134765625	-4226.344580078125	116.38521503106101	-4080.909423828125	-4405.4287109375	-4122.166796875	663.9910345090265	-2843.7421875	-4674.37353515625	-4070.116552734375	136.821944826568	-3908.093017578125	-4237.134765625	-4152.022412109375	465.79149161949425	-3427.02490234375	-4682.01220703125	-4129.546875	509.22292109037977	-3333.10205078125	-4682.45068359375	-4064.241259765625	305.4211673952765	-3677.389892578125	-4453.3798828125	2000	458000	1936.8115505218507	-1.7822459455425765e-06	4.842877388000488e-08	3873.6231018066405	1.3555420985217337e-05
3570.415455341339	229	-3488.9549102783203	1682.2495876363573	1931.5966796875	-4577.67724609375	8724.799999999963	995.1395528490106	38.47249999999981	11.89924999999997	230.93150343577076	240.9528161317159	0.6529999999999999	0.28500000000000003	763.6834228515625	1019.44770658965	1931.5966796875	-1130.971923828125	-4020.76650390625	379.64640342199993	-3411.72119140625	-4408.2138671875	-4133.546337890625	368.82500937231777	-3653.44970703125	-4451.8486328125	-4208.408056640625	306.2539756456748	-3660.024169921875	-4577.67724609375	-3948.50244140625	534.5295976804939	-3195.61328125	-4567.7783203125	-4219.159912109375	299.73482846735493	-3881.0263671875	-4577.24951171875	-4093.717626953125	265.85092256679025	-3751.49365234375	-4424.490234375	-4051.221826171875	230.45350555328497	-3830.0771484375	-4487.0771484375	2000	460000	1846.1229607105256	-5.727418521724037e-06	2.1569430828094482e-06	3692.245924091339	0.00010519662899173832
3586.362271785736	230	-3257.826123046875	2274.0553050686344	4557.5390625	-4653.77880859375	10428.999999999967	976.8384330352089	43.16599999999985	12.543562499999975	234.3805951971421	254.5008714948487	0.5725	0.28300000000000003	2614.2923828125	1098.7892082268595	4557.5390625	1399.7928466796875	-3786.50244140625	157.28576987980193	-3643.72900390625	-4073.072998046875	-4223.9724609375	464.98264685446276	-3332.49365234375	-4548.54345703125	-4080.81845703125	307.07330415430266	-3674.15283203125	-4591.43701171875	-4303.71171875	263.31866951875776	-3868.3232421875	-4653.77880859375	-4080.32529296875	255.32531193992708	-3719.3193359375	-4384.48486328125	-4088.475244140625	293.7077797794001	-3723.62158203125	-4519.1962890625	-4113.095751953125	208.26340349474324	-3855.559326171875	-4467.203125	2000	462000	2120.9007750034334	-1.6739152447695083e-06	3.7997961044311523e-07	4241.801553821564	4.914295974303706e-05
3602.0630865097046	231	-3658.728519821167	1439.6849161764965	2330.139404296875	-4958.55322265625	7744.999999999968	999.2252538295527	36.99899999999978	11.892937499999968	216.83285274394547	249.42945594824482	0.5269999999999999	0.2589375	-248.80223083496094	1503.1641856637564	2330.139404296875	-1874.28125	-3828.394189453125	403.51097578517306	-3286.139404296875	-4473.09375	-4376.82333984375	245.48345974899004	-4103.43115234375	-4789.43310546875	-4568.39130859375	237.75731398558807	-4228.32421875	-4958.55322265625	-4115.339892578125	220.3747456217751	-3861.324951171875	-4406.603515625	-4103.092578125	178.4653509617812	-3759.85791015625	-4261.3134765625	-4218.55751953125	279.05036251339845	-3994.20263671875	-4730.2490234375	-3810.427099609375	377.14490112162645	-3298.84033203125	-4283.62255859375	2000	464000	2118.97812128067	-1.976034934330767e-05	7.682479918003082e-06	4237.956280708313	0.00015089167429915563
3617.9151287078857	232	-3505.769204711914	1821.9487784859898	3752.43408203125	-4660.787109375	8920.799999999968	989.0511916630581	38.28949999999979	11.778374999999967	215.3536193155377	268.83075572722794	0.5725	0.28387500000000004	1008.3900634765625	1647.5457810989612	3752.43408203125	-1261.7376708984375	-4124.985498046875	223.05361072496964	-3737.506103515625	-4418.369140625	-4159.897705078125	257.33211330190903	-3913.78955078125	-4581.72314453125	-4104.40205078125	284.9043357392924	-3765.037353515625	-4548.607421875	-4119.24169921875	327.2761994997072	-3523.26171875	-4448.0703125	-4126.64462890625	197.68617694571196	-3866.373291015625	-4394.0703125	-4075.394189453125	205.55852734107626	-3777.805419921875	-4316.37744140625	-4343.9779296875	346.0856500382518	-3685.6201171875	-4660.787109375	2000	466000	2041.8975310325623	6.628669319672098e-06	2.9616057872772217e-06	4083.7950510025025	0.0002441778798646599
3635.029045820236	233	-3304.434548950195	2243.9679123535034	4193.22265625	-4637.08447265625	10307.199999999943	994.2969068712837	41.3374999999998	12.268187499999966	211.4321765105514	240.5447376205067	0.5085	0.27893749999999995	2352.8245849609375	1753.647379495363	4193.22265625	-960.2579345703125	-4178.16806640625	276.62986407054854	-3631.72998046875	-4367.1279296875	-4129.004833984375	325.50555241870893	-3620.967529296875	-4637.08447265625	-4204.63603515625	238.0804315053791	-3933.84521484375	-4634.615234375	-4060.88369140625	275.08771423637967	-3690.25	-4504.666015625	-3853.13154296875	344.7225882407531	-3332.376708984375	-4284.60693359375	-4190.17978515625	253.47499320662007	-3809.210205078125	-4456.7958984375	-4172.297021484375	201.63444264961228	-3906.026611328125	-4471.85205078125	2000	468000	1865.8716085910796	1.734934477661265e-05	-3.397907130420208e-05	3731.7431832313537	0.0002907934650116961
3651.1569051742554	234	-3686.593930053711	1450.2998716107068	1376.84423828125	-4997.53955078125	7781.199999999963	1001.1496104797039	38.24899999999979	11.78931249999997	238.41765607793928	266.0524770107872	0.7464999999999999	0.3070625	-227.9970458984375	1336.7466357019152	1376.84423828125	-2436.90283203125	-4347.38583984375	208.4463987674863	-4033.90283203125	-4651.36474609375	-4388.7998046875	188.73279971641654	-4185.1923828125	-4715.7802734375	-4104.94755859375	418.4210227144347	-3314.79443359375	-4489.5029296875	-4535.6041015625	239.5622948719861	-4314.314453125	-4997.53955078125	-4183.4337890625	343.5313159925005	-3735.92236328125	-4601.67138671875	-3443.123291015625	173.95881470572138	-3265.333984375	-3745.725830078125	-4261.460009765625	395.20404814638164	-3743.314208984375	-4793.8505859375	2000	470000	1918.7440952301026	2.0637622830804725e-06	-6.891787052154541e-08	3837.488188171387	8.460852441050104e-06
3667.223999977112	235	-3514.8032791137693	1999.8110725374581	3152.7314453125	-4898.90869140625	9488.999999999944	1012.3631160193052	39.333999999999776	11.620249999999961	192.50648099047518	225.46935433491234	0.557	0.2930625	1390.0948608398437	1844.2251885003063	3152.7314453125	-1784.8465576171875	-4324.362255859375	365.1962527985594	-3769.098876953125	-4685.59619140625	-3768.8615234375	312.19259270132795	-3224.14599609375	-4137.0146484375	-4231.471875	344.5754087882021	-3964.14794921875	-4898.90869140625	-4326.78369140625	362.0578443812976	-3610.85205078125	-4575.8974609375	-4273.641943359375	294.15965198358276	-3938.25439453125	-4784.177734375	-4387.811669921875	402.20629734491143	-3660.497802734375	-4809.5009765625	-4195.588134765625	333.926181900847	-3802.63427734375	-4743.19482421875	2000	472000	1675.5659874916078	8.34121641063168e-05	-4.6966830268502235e-05	3351.1318044662476	0.00013122506264956913
3683.475486755371	236	-3625.5471221923826	1727.4587543647142	2230.083740234375	-5013.37255859375	8641.399999999961	1000.2245069177989	39.022999999999804	11.632562499999969	236.7167040125637	261.629644497305	0.593	0.2614375	639.6038330078125	1343.967625803752	2230.083740234375	-1588.867919921875	-4471.6498046875	204.7449828313128	-4165.30712890625	-4778.9482421875	-4459.707568359375	505.605637533467	-3645.920166015625	-5013.37255859375	-4180.42138671875	358.1568413700513	-3817.134765625	-4691.0751953125	-4396.098486328125	214.3737397735522	-4081.367431640625	-4669.8515625	-4023.575	640.0906275792456	-2877.153564453125	-4848.90234375	-4072.583740234375	265.20040624788436	-3742.2099609375	-4405.14111328125	-4039.94482421875	282.7886791857392	-3484.267578125	-4274.97265625	2000	474000	1768.8192004203797	-1.537462893053121e-07	0.0	3537.6384008407595	1.5982224230604025e-06
3699.7117023468018	237	-3498.008430480957	1862.7002901778962	2957.060546875	-5228.603515625	9134.199999999964	998.071470645246	39.75849999999981	11.78687499999997	230.49573426248185	237.43418922895953	0.5405	0.2610625	1149.6281616210938	1256.4100342506197	2957.060546875	-480.66845703125	-4201.442138671875	374.0971465713325	-3627.60595703125	-4721.6708984375	-4272.034130859375	526.3976632875643	-3697.729736328125	-5224.0224609375	-3984.6	521.3571392751097	-3233.43359375	-4493.9599609375	-4378.571728515625	378.6628314507441	-3820.866943359375	-4980.486328125	-4168.3626953125	171.9968753834173	-3928.78955078125	-4442.013671875	-3887.53740234375	410.9811790271385	-3456.374267578125	-4534.55078125	-4241.147509765625	536.5960026717437	-3590.291748046875	-5228.603515625	2000	476000	1813.59115691185	2.530814307415835e-06	-9.289942681789398e-07	3627.182308101654	5.5081781573189296e-05
3715.9925174713135	238	-3450.313366699219	1780.7393951840031	2320.37890625	-4918.90087890625	8794.199999999957	972.8331126243862	39.03949999999983	12.030124999999975	214.7227722949806	245.89801735271294	0.522	0.2853125	1011.534912109375	1062.9351831016888	2320.37890625	8.151031494140625	-4073.657861328125	540.4596635568611	-3345.55859375	-4715.2998046875	-4195.73818359375	480.2106061739653	-3244.3193359375	-4541.0146484375	-4128.658349609375	587.2786500902689	-3336.8818359375	-4918.90087890625	-4262.028515625	248.4301530762884	-3918.7978515625	-4622.826171875	-3812.33994140625	395.19383992995597	-3103.2060546875	-4239.017578125	-4204.89853515625	313.86702836606185	-3893.03076171875	-4783.32421875	-3936.720458984375	382.143924623054	-3308.79345703125	-4357.43310546875	2000	478000	1754.0407243728637	-1.5460957778656858e-06	3.674067556858063e-07	3508.081448364258	3.618301576847217e-05
3732.0135037899017	239	-3645.749577331543	1727.1422665338605	2173.2939453125	-5200.546875	8614.19999999995	992.2540563810129	39.9414999999998	11.744124999999965	236.45784958160425	236.245896688836	0.71	0.282125	676.1673461914063	1265.8876784964662	2173.2939453125	-1005.6685180664062	-4206.746630859375	185.59595362084556	-3995.608642578125	-4554.017578125	-4247.684228515625	348.2330288618374	-3871.863037109375	-4893.837890625	-4116.17705078125	196.86854189579537	-3883.495361328125	-4481.25439453125	-4202.777685546875	450.2584035986086	-3642.614990234375	-4835.14697265625	-4553.872265625	497.7530041821541	-3943.31640625	-5200.546875	-4222.536376953125	171.6062356131848	-4013.612548828125	-4485.78955078125	-4292.3697265625	352.42626155130375	-3888.20947265625	-4861.79296875	2000	480000	1647.4490924835204	5.730645162605862e-07	4.873145371675491e-07	3294.898192024231	0.0001398555214390234
3747.6454367637634	240	-3559.7475158691404	1882.1245186320648	2432.1484375	-5007.6533203125	9061.999999999956	976.144086110167	38.6244999999998	11.814812499999965	220.4212456657759	233.19070339300418	0.6829999999999999	0.2880625	1252.8470703125	940.5091868341501	2432.1484375	-364.9154052734375	-4331.929248046875	356.33148634410645	-3759.845458984375	-4816.95947265625	-4154.24775390625	268.3408087318284	-3815.267578125	-4492.2646484375	-4432.440087890625	413.816067313769	-3859.385009765625	-5007.6533203125	-4070.40947265625	456.4153849255572	-3289.49560546875	-4682.0791015625	-4331.98447265625	237.3415308569002	-4049.4951171875	-4744.19189453125	-4203.5525390625	303.1190651851175	-3902.73388671875	-4775.6650390625	-4206.263623046875	407.29178319380605	-3433.497802734375	-4633.228515625	2000	482000	1703.600107717514	-1.3329319023980268e-06	2.6961788535118103e-07	3407.200215435028	3.129911748721188e-05
3764.149734735489	241	-3680.8980667114256	1499.9744746481097	1669.623046875	-4941.5546875	7929.59999999996	987.1628712688474	35.62949999999983	11.494749999999971	249.0674134776554	234.00498534244184	0.4545	0.260625	32.29681396484375	959.3209835664436	1669.623046875	-813.5654907226562	-4198.2791015625	203.49245406263958	-3964.4287109375	-4549.30029296875	-4106.0373046875	511.72627357737406	-3303.32568359375	-4663.0126953125	-4235.999609375	312.03068165438816	-3925.498046875	-4679.25439453125	-4406.59521484375	614.0662382105447	-3222.4345703125	-4941.5546875	-3813.41806640625	267.12980729092357	-3482.192626953125	-4100.2587890625	-4279.33837890625	402.55150436252467	-3822.25439453125	-4869.3095703125	-4439.813671875	212.85933131807997	-4226.21484375	-4844.08154296875	2000	484000	1577.1577457904816	-3.987536340038789e-07	1.7695128917694092e-08	3154.315491580963	3.8038817554233302e-06
3780.2646856307983	242	-3512.680160522461	1882.6859279008002	2700.33154296875	-5226.0166015625	9449.399999999961	1024.7685180136148	40.8689999999998	11.905687499999965	211.40747272261746	272.3744627081593	0.5725	0.276625	1251.2516357421875	1139.5412900435979	2700.33154296875	-263.4366455078125	-4216.025390625	292.4920051039618	-3648.38232421875	-4437.72314453125	-4033.3208984375	340.251569816288	-3603.026611328125	-4595.017578125	-4400.62666015625	440.11113686342225	-3991.7880859375	-5226.0166015625	-4000.70166015625	391.15229523334114	-3288.96337890625	-4386.36669921875	-4162.90537109375	286.298382070462	-3719.681640625	-4584.0732421875	-4333.914306640625	413.03286858283576	-3766.321044921875	-4808.4853515625	-4205.1986328125	438.9657415985152	-3542.7919921875	-4906.5986328125	2000	486000	1750.50324549675	7.167187180060625e-06	-3.7401914596557617e-06	3501.0064742088316	6.16455982298713e-05
3796.0531561374664	243	-3615.923397064209	1750.8108756806248	2124.028076171875	-4907.8955078125	8970.399999999941	1015.8286196011459	37.65049999999978	11.509312499999963	221.11299131762763	230.846155557744	0.5545	0.2808125	843.7707824707031	845.9745029492145	2124.028076171875	-397.0277099609375	-4224.126513671875	469.44823527880504	-3558.902587890625	-4821.83984375	-4326.95849609375	525.8415030840565	-3500.07958984375	-4907.8955078125	-4311.90888671875	312.9485277797068	-3840.55126953125	-4613.3837890625	-4323.270654296875	294.06273597349457	-4000.967041015625	-4784.79150390625	-4109.923291015625	304.36595994869873	-3732.78125	-4445.4794921875	-4228.943359375	331.48076741668774	-3779.50048828125	-4711.37109375	-4246.0267578125	396.5709271781903	-3861.506103515625	-4783.13232421875	2000	488000	1419.8389980316163	6.986602525085872e-07	-1.1920928955078125e-07	2839.6779958724974	1.1564342348250895e-05
3812.2322268486023	244	-3325.4774276733397	2505.6296022905076	5354.43212890625	-4851.82861328125	11017.19999999995	1006.6219282958748	42.04399999999978	12.181749999999962	214.12870800071505	241.32889565059878	0.5345000000000001	0.29362499999999997	2964.2245239257813	2019.667055489634	5354.43212890625	75.33233642578125	-4097.167822265625	359.06515215424935	-3504.487060546875	-4483.00830078125	-4491.288427734375	263.8023446292488	-4056.024169921875	-4789.62255859375	-3971.382568359375	231.61206963021658	-3640.96484375	-4354.439453125	-4205.04033203125	347.85340914690363	-3898.78125	-4851.82861328125	-4292.22021484375	169.34683387596618	-4024.95751953125	-4549.314453125	-3976.755517578125	437.7336340707734	-3549.380615234375	-4772.48779296875	-4534.1890625	165.5082968932485	-4242.7939453125	-4741.19482421875	2000	490000	1774.67462310791	1.9812915511840946e-07	-7.916241884231567e-09	3549.34924621582	5.278870939370676e-06
3828.734684944153	245	-3285.202662658691	2446.460472788989	6872.7841796875	-5219.306640625	10298.599999999973	966.4717275022533	44.958499999999844	12.649999999999975	239.04209558064082	255.05807426268353	0.562	0.29581250000000003	2566.8260131835937	2713.431311120924	6872.7841796875	-368.61871337890625	-4163.307373046875	250.39535437629974	-3783.964111328125	-4478.734375	-4191.9427734375	265.7247309276494	-3780.267578125	-4537.31494140625	-4219.1642578125	532.297121590574	-3695.8427734375	-5219.306640625	-3967.32158203125	245.20018953865218	-3580.732421875	-4188.779296875	-4290.252783203125	531.4590804704234	-3605.73876953125	-5217.125	-3847.124609375	641.8126518751866	-2855.10888671875	-4813.306640625	-4169.333935546875	250.74384989229554	-3943.7978515625	-4527.07470703125	2000	492000	1986.02652220726	-5.044461112713172e-10	0.0	3972.05304441452	1.9885486126861724e-07
3845.5432739257812	246	-3633.4297576904296	1696.3959628647337	1923.485107421875	-5243.89013671875	8747.99999999995	1016.83410373277	36.67149999999978	11.400437499999967	234.29948725011664	242.853220754436	0.47350000000000003	0.25675	613.3268798828125	987.1956497408885	1923.485107421875	-560.509765625	-3898.4443359375	497.0778485965976	-3320.38720703125	-4780.0009765625	-4218.436376953125	323.6460181429192	-3750.562744140625	-4731.787109375	-4442.437353515625	508.73374488045687	-3980.732421875	-5243.89013671875	-4086.242626953125	506.88729827125024	-3533.314208984375	-4822.1953125	-4530.161572265625	262.2099491857106	-4080.079833984375	-4837.83984375	-4383.236328125	348.9093127125217	-4150.576171875	-5076.24853515625	-4121.80634765625	278.67448420094865	-3706.45947265625	-4405.01904296875	2000	494000	1965.000843811035	1.988856496631941e-07	-6.05359673500061e-09	3930.00168762207	4.059862509593614e-06
3861.178014755249	247	-3607.7809524536133	1621.5928745442045	3794.56103515625	-5149.9609375	8226.199999999964	1014.9437063241006	37.971999999999795	11.877874999999966	195.64143514029135	275.463261391629	0.527	0.279875	106.65013427734375	1961.3967530928394	3794.56103515625	-1754.8565673828125	-4093.71806640625	597.1219893091807	-3423.797119140625	-4842.486328125	-4183.224072265625	300.50539659719425	-3687.967529296875	-4619.1845703125	-4261.7587890625	504.06108133503074	-3651.73486328125	-5149.9609375	-3990.689404296875	435.97011616203844	-3277.381591796875	-4625.01513671875	-4447.6427734375	230.84043301134872	-4108.43408203125	-4645.1318359375	-3916.914111328125	529.5455089491119	-3178.685791015625	-4770.1923828125	-4074.950537109375	83.46549517879126	-3977.10302734375	-4213.6142578125	2000	496000	2252.8065276145935	-2.818002759143387e-05	2.6662135496735573e-05	4505.613112831115	0.0001137474759004685
3876.83034157753	248	-3577.7231628417967	1652.3240044617235	2100.152587890625	-4983.7822265625	8417.199999999968	990.3615819578845	38.63199999999982	11.96324999999997	230.71628982870448	244.37127124810053	0.639	0.2800625	494.306982421875	1308.5078572875739	2100.152587890625	-1785.4619140625	-4276.9037109375	357.0806887025741	-3746.54345703125	-4770.7275390625	-4114.623681640625	293.79861383735965	-3754.37646484375	-4570.892578125	-4120.419873046875	152.00421817209443	-3928.960205078125	-4273.4287109375	-3940.9021484375	572.5229119528242	-3340.396484375	-4983.7822265625	-4140.890283203125	453.81307521226194	-3693.4873046875	-4790.724609375	-4202.785302734375	420.14665107562473	-3683.08251953125	-4761.8408203125	-4319.56728515625	372.64754936395695	-3617.68994140625	-4706.4853515625	2000	498000	2116.157537841797	-7.450832488363826e-06	4.087574779987335e-06	4232.315089797974	5.0967419324030036e-05
3892.452698945999	249	-3381.5496894836424	2133.326307894428	3774.317626953125	-4774.3154296875	9958.99999999996	989.6311987768997	41.085499999999826	12.16324999999997	226.73723635845485	258.8520092937781	0.517	0.26312499999999994	2041.9502868652344	1341.5420879293208	3774.317626953125	333.9141540527344	-4041.91630859375	301.51502722029005	-3638.85595703125	-4425.18798828125	-4076.266748046875	276.4301299374958	-3742.984130859375	-4402.80859375	-3833.7244140625	299.6956515773165	-3304.26171875	-4203.25830078125	-4324.466162109375	308.87327587196074	-3822.548583984375	-4576.91943359375	-4419.13837890625	233.37015849182663	-4159.43701171875	-4759.373046875	-4261.17431640625	481.9937038255752	-3605.1455078125	-4774.3154296875	-4137.661474609375	347.7544008197853	-3623.203369140625	-4527.431640625	2000	500000	1857.634704685211	-1.3382363067901415e-06	6.761401891708374e-07	3715.2694124221803	3.952610028951018e-05
3908.5565803050995	250	-3610.8692848205565	1832.6969813822477	2942.611083984375	-5087.55615234375	8979.399999999974	1010.8981956284184	42.02049999999979	12.208812499999967	217.25744089399	242.00171792770283	0.6575	0.28362499999999996	892.2141296386719	1569.6078939515933	2942.611083984375	-1663.905517578125	-4130.93203125	432.96439408931155	-3335.376708984375	-4492.4345703125	-4227.719482421875	333.3244354563852	-3691.152099609375	-4693.427734375	-4316.97666015625	505.3674924553147	-3618.9736328125	-5087.55615234375	-4468.861962890625	257.2505205468712	-4052.028076171875	-4836.60107421875	-4276.275732421875	236.19547238889933	-3941.845458984375	-4657.720703125	-4434.549169921875	303.31495404344696	-3962.439697265625	-4817.43505859375	-3923.853369140625	505.95362120792424	-3339.436279296875	-4806.2041015625	2000	502000	1955.437809610367	2.588783546711472e-05	-2.2508902475237846e-05	3910.8755665779113	0.00010858924939423295
3924.7225420475006	251	-3612.1714416503905	1474.040857059084	1400.855224609375	-4896.365234375	8137.199999999956	1016.8299497038515	35.45849999999977	11.501124999999963	230.37888159656987	232.9850904729381	0.5529999999999999	0.2739375	2.56025390625	1146.2201245696438	1400.855224609375	-1431.3101806640625	-3999.633984375	439.92157294498315	-3344.3232421875	-4556.4931640625	-4003.84169921875	371.02778264967867	-3712.568603515625	-4728.83447265625	-4196.892041015625	164.02790326257173	-4054.43310546875	-4510.72998046875	-4376.4826171875	447.733068850714	-3631.9599609375	-4896.365234375	-4216.39892578125	308.21799113367683	-3708.7880859375	-4612.6650390625	-4157.689990234375	465.31379846304344	-3336.156982421875	-4606.72998046875	-3948.992529296875	355.6058364433851	-3576.55517578125	-4480.787109375	2000	504000	1936.7108352184296	-1.1991951779449784e-06	1.1222437024116516e-07	3873.421670436859	8.52662018987066e-06
3941.5081708431244	252	-3265.550958251953	2277.8415770863357	4224.19482421875	-4897.67333984375	10266.19999999996	966.3594647055115	41.60149999999985	12.522312499999975	230.93970203939747	244.68406467255	0.5469999999999999	0.306625	2535.3240234375	1279.7403626827954	4224.19482421875	1033.540771484375	-4033.606201171875	457.55878694140483	-3503.606689453125	-4834.61181640625	-4119.87314453125	362.8907942578926	-3744.380615234375	-4776.0751953125	-3622.001806640625	280.70310292875746	-3217.23193359375	-4006.917724609375	-4014.094775390625	330.4958237905143	-3613.019775390625	-4524.19873046875	-4243.210302734375	330.79862747948386	-3848.669921875	-4834.66064453125	-4232.98134765625	561.4759693848213	-3461.736328125	-4897.67333984375	-4393.964111328125	307.6550986797437	-4049.025634765625	-4889.37060546875	2000	506000	1601.2101148605348	-0.004507811524378238	0.0019138404168188572	3202.4292448043825	1.752773675849116e-05
3957.8115708827972	253	-3306.9146621704103	2431.676303984539	4901.130859375	-4922.29736328125	10855.199999999943	996.4118298734378	42.649999999999785	12.357749999999964	268.67797072834924	268.6421132227442	0.5675	0.28268750000000004	2883.905163574219	1570.1243455224708	4901.130859375	966.5574340820312	-4008.71875	323.78850192238355	-3518.49365234375	-4393.7802734375	-3946.217431640625	379.14541485938145	-3313.38330078125	-4396.666015625	-4218.7982421875	346.6516695898498	-3836.615234375	-4707.25341796875	-4357.297412109375	334.8321647113172	-3946.018310546875	-4722.30419921875	-4362.205810546875	530.7920775297408	-3474.721435546875	-4922.29736328125	-4363.34306640625	135.70003629872306	-4214.37060546875	-4596.7294921875	-4082.641748046875	253.62608222042422	-3717.8056640625	-4480.3798828125	2000	508000	1696.5286249160768	4.3832606949623096e-08	-2.3283064365386963e-09	3393.0572498321535	3.3498012397054705e-07
3974.063195705414	254	-3324.3125610351562	2381.8175986684355	4879.2705078125	-4852.08154296875	10500.39999999995	997.9910900755265	41.0219999999998	12.351374999999969	239.91540736634215	248.9051229085506	0.6005	0.29650000000000004	2516.47099609375	2302.1799903326964	4879.2705078125	-1377.03173828125	-4238.747509765625	429.1479141126992	-3836.431640625	-4852.08154296875	-4087.277734375	254.8297863924106	-3792.4287109375	-4460.48828125	-4178.59931640625	538.3777271628895	-3324.548583984375	-4735.4970703125	-4019.74951171875	135.35301172693283	-3813.257080078125	-4229.9619140625	-4078.24423828125	366.4097776175837	-3517.018310546875	-4631.72265625	-4217.115869140625	473.8372085758174	-3363.934326171875	-4803.9140625	-4291.2373046875	348.42588917909666	-3805.0947265625	-4824.3203125	2000	510000	1863.7203676700592	2.122851597119446e-07	0.0	3727.4407353401184	1.7833610464142551e-06
3989.9378838539124	255	-3408.3694915771484	1906.8333209088087	3244.667724609375	-4955.1298828125	9440.199999999966	998.2959962387297	42.540999999999805	12.44981249999997	229.96501876921093	261.3782125005794	0.484	0.2568125	1453.8317626953126	1017.6603526336448	3244.667724609375	576.1517333984375	-4215.61787109375	120.08918825036712	-4096.3095703125	-4378.017578125	-3974.51796875	249.88489110860513	-3617.15283203125	-4368.017578125	-3871.2732421875	411.31772593866214	-3362.79052734375	-4367.5634765625	-4289.58623046875	205.02257647515208	-3940.7880859375	-4468.8310546875	-4161.26357421875	391.54662465255615	-3722.6044921875	-4753.65673828125	-4196.321435546875	606.8207427014312	-3199.383056640625	-4955.1298828125	-4012.207373046875	294.13854810270146	-3512.15283203125	-4356.205078125	2000	512000	2038.965688419342	0.0	0.0	4077.931376838684	2.3154672668130217e-09
4006.0604269504547	256	-3509.0160018920897	1923.2355721363347	2776.964111328125	-4812.537109375	9340.19999999995	991.2104589789881	39.02599999999978	11.919124999999964	233.74006837152496	235.38534349109432	0.619	0.2884375	1410.5160766601562	1107.5792755293103	2776.964111328125	-546.8456420898438	-4188.953173828125	225.8560259168422	-3957.026611328125	-4597.546875	-4109.4154296875	376.9190428582189	-3651.623046875	-4595.1923828125	-4029.511572265625	198.95543092266604	-3790.322265625	-4267.9140625	-4190.42060546875	277.5751457416681	-3777.7978515625	-4501.19189453125	-4422.31220703125	229.78402738281198	-4117.5537109375	-4812.537109375	-4281.2216796875	166.49881585447548	-4036.26416015625	-4466.0244140625	-4260.809423828125	467.21868012614084	-3555.9091796875	-4754.958984375	2000	514000	2126.462661266327	4.5476059029603277e-10	0.0	4252.925322532654	4.946798185405107e-08
